,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,NVDA,NVDA,NVDA,NVDA,NVDA,NVDA,IBM,IBM,IBM,IBM,IBM,IBM,TSLA,TSLA,TSLA,TSLA,TSLA,TSLA,GOOG,GOOG,GOOG,GOOG,GOOG,GOOG,F,F,F,F,F,F,GM,GM,GM,GM,GM,GM,META,META,META,META,META,META,NFLX,NFLX,NFLX,NFLX,NFLX,NFLX
,time thresh1,time thresh2,trail stop,strategy return,Trades,Hold return,time thresh1,time thresh2,trail stop,strategy return,Trades,Hold return,time thresh1,time thresh2,trail stop,strategy return,Trades,Hold return,time thresh1,time thresh2,trail stop,strategy return,Trades,Hold return,time thresh1,time thresh2,trail stop,strategy return,Trades,Hold return,time thresh1,time thresh2,trail stop,strategy return,Trades,Hold return,time thresh1,time thresh2,trail stop,strategy return,Trades,Hold return,time thresh1,time thresh2,trail stop,strategy return,Trades,Hold return,time thresh1,time thresh2,trail stop,strategy return,Trades,Hold return
576,62,225,3,1.2542727685624044,26,1383.426367259575,62,225,3,1.0112021243859508,14,1127.400283319557,62,225,3,1.1764443493234917,39,20.232421420404844,62,225,3,0.9019946096320054,7,157.9049531899038,62,225,3,1.0272202563548356,14,54.49889659767462,62,225,3,1.2488218900875954,15,5.554472084124697,62,225,3,1.2486246733206936,4,0.9526177538182468,62,225,3,1.0749938071182341,11,7.812451399528889,62,225,3,1.1001346415633644,14,370.3855468120318
577,62,225,5,1.424210947215405,27,1383.426367259575,62,225,5,0.9629491574541641,15,1127.400283319557,62,225,5,1.0583726814050045,41,20.232421420404844,62,225,5,0.9761604095657831,7,157.9049531899038,62,225,5,1.3782957223090075,15,54.49889659767462,62,225,5,1.466478687932627,17,5.554472084124697,62,225,5,1.2374824496808288,4,0.9526177538182468,62,225,5,1.0391260813255676,13,7.812451399528889,62,225,5,1.8804320498564913,14,370.3855468120318
578,62,225,7,2.2084060424991283,27,1383.426367259575,62,225,7,0.842713561255565,15,1127.400283319557,62,225,7,0.6792666344833974,39,20.232421420404844,62,225,7,1.2251805215492078,7,157.9049531899038,62,225,7,1.8701573454395166,15,54.49889659767462,62,225,7,1.8312934525450473,18,5.554472084124697,62,225,7,1.165412861146836,4,0.9526177538182468,62,225,7,0.9119414824716252,13,7.812451399528889,62,225,7,2.567982321223746,14,370.3855468120318
579,62,225,9,3.754996743855069,26,1383.426367259575,62,225,9,4.034655489783589,16,1127.400283319557,62,225,9,0.9167944197873528,36,20.232421420404844,62,225,9,2.4031516342933985,7,157.9049531899038,62,225,9,1.8247342300726008,15,54.49889659767462,62,225,9,4.138986503045324,18,5.554472084124697,62,225,9,1.0558487969417405,4,0.9526177538182468,62,225,9,0.9186108158676668,12,7.812451399528889,62,225,9,2.736604621777146,14,370.3855468120318
580,62,230,1,1.2861704075201164,15,1383.426367259575,62,230,1,1.0573978419945174,10,1127.400283319557,62,230,1,0.9356181983666619,34,20.232421420404844,62,230,1,0.9905963575253676,2,157.9049531899038,62,230,1,0.9385604096477762,12,54.49889659767462,62,230,1,1.270513800756572,11,5.554472084124697,62,230,1,0.9597373244078315,2,0.9526177538182468,62,230,1,0.9878818208305757,9,7.812451399528889,62,230,1,1.0127812895439883,5,370.3855468120318
581,62,230,3,1.2542727685624044,26,1383.426367259575,62,230,3,1.0112021243859508,14,1127.400283319557,62,230,3,1.1764443493234917,40,20.232421420404844,62,230,3,0.9019946096320054,7,157.9049531899038,62,230,3,1.0272202563548356,14,54.49889659767462,62,230,3,1.2488218900875954,15,5.554472084124697,62,230,3,1.2486246733206936,4,0.9526177538182468,62,230,3,1.0749938071182341,11,7.812451399528889,62,230,3,1.101517852689249,15,370.3855468120318
582,62,230,5,1.424210947215405,27,1383.426367259575,62,230,5,0.9629491574541641,15,1127.400283319557,62,230,5,1.0378011363980901,42,20.232421420404844,62,230,5,0.9761604095657831,7,157.9049531899038,62,230,5,1.3782957223090075,15,54.49889659767462,62,230,5,1.466478687932627,17,5.554472084124697,62,230,5,1.2374824496808288,4,0.9526177538182468,62,230,5,1.0391260813255676,13,7.812451399528889,62,230,5,1.8459577980160482,15,370.3855468120318
583,62,230,7,2.2084060424991283,27,1383.426367259575,62,230,7,0.842713561255565,15,1127.400283319557,62,230,7,0.8395224958631161,40,20.232421420404844,62,230,7,1.2251805215492078,7,157.9049531899038,62,230,7,1.8701573454395166,15,54.49889659767462,62,230,7,1.8312934525450473,18,5.554472084124697,62,230,7,1.165412861146836,4,0.9526177538182468,62,230,7,0.9119414824716252,13,7.812451399528889,62,230,7,2.800761105899891,15,370.3855468120318
584,62,230,9,3.754996743855069,26,1383.426367259575,62,230,9,4.034655489783589,16,1127.400283319557,62,230,9,1.4470849891258217,37,20.232421420404844,62,230,9,2.4031516342933985,7,157.9049531899038,62,230,9,1.8247342300726008,15,54.49889659767462,62,230,9,4.138986503045324,18,5.554472084124697,62,230,9,1.0558487969417405,4,0.9526177538182468,62,230,9,0.9186108158676668,12,7.812451399528889,62,230,9,2.8724701821576906,15,370.3855468120318
585,62,235,1,1.2861704075201164,15,1383.426367259575,62,235,1,1.0573978419945174,10,1127.400283319557,62,235,1,0.9356181983666619,34,20.232421420404844,62,235,1,0.9905963575253676,2,157.9049531899038,62,235,1,0.9385604096477762,12,54.49889659767462,62,235,1,1.270513800756572,11,5.554472084124697,62,235,1,0.9597373244078315,2,0.9526177538182468,62,235,1,0.9878818208305757,9,7.812451399528889,62,235,1,1.0127812895439883,5,370.3855468120318
586,62,235,3,1.2542727685624044,26,1383.426367259575,62,235,3,1.0112021243859508,14,1127.400283319557,62,235,3,1.1764443493234917,40,20.232421420404844,62,235,3,0.9019946096320054,7,157.9049531899038,62,235,3,1.0272202563548356,14,54.49889659767462,62,235,3,1.2488218900875954,15,5.554472084124697,62,235,3,1.2486246733206936,4,0.9526177538182468,62,235,3,1.0749938071182341,11,7.812451399528889,62,235,3,1.101517852689249,15,370.3855468120318
587,62,235,5,1.424210947215405,27,1383.426367259575,62,235,5,0.9629491574541641,15,1127.400283319557,62,235,5,1.0378011363980901,42,20.232421420404844,62,235,5,0.9761604095657831,7,157.9049531899038,62,235,5,1.3782957223090075,15,54.49889659767462,62,235,5,1.466478687932627,17,5.554472084124697,62,235,5,1.2374824496808288,4,0.9526177538182468,62,235,5,1.0391260813255676,13,7.812451399528889,62,235,5,1.8459577980160482,15,370.3855468120318
588,62,235,7,2.2084060424991283,27,1383.426367259575,62,235,7,0.842713561255565,15,1127.400283319557,62,235,7,0.8395224958631161,40,20.232421420404844,62,235,7,1.2251805215492078,7,157.9049531899038,62,235,7,1.8701573454395166,15,54.49889659767462,62,235,7,1.8312934525450473,18,5.554472084124697,62,235,7,1.165412861146836,4,0.9526177538182468,62,235,7,0.9119414824716252,13,7.812451399528889,62,235,7,2.800761105899891,15,370.3855468120318
589,62,235,9,3.754996743855069,26,1383.426367259575,62,235,9,4.034655489783589,16,1127.400283319557,62,235,9,1.4470849891258217,37,20.232421420404844,62,235,9,2.4031516342933985,7,157.9049531899038,62,235,9,1.8247342300726008,15,54.49889659767462,62,235,9,4.138986503045324,18,5.554472084124697,62,235,9,1.0558487969417405,4,0.9526177538182468,62,235,9,0.9186108158676668,12,7.812451399528889,62,235,9,2.8724701821576906,15,370.3855468120318
590,62,240,1,1.2861704075201164,15,1383.426367259575,62,240,1,1.0573978419945174,10,1127.400283319557,62,240,1,0.9356181983666619,34,20.232421420404844,62,240,1,0.9905963575253676,2,157.9049531899038,62,240,1,0.9385604096477762,12,54.49889659767462,62,240,1,1.270513800756572,11,5.554472084124697,62,240,1,0.9597373244078315,2,0.9526177538182468,62,240,1,0.9878818208305757,9,7.812451399528889,62,240,1,1.0127812895439883,5,370.3855468120318
591,62,240,3,1.2542727685624044,26,1383.426367259575,62,240,3,1.0112021243859508,14,1127.400283319557,62,240,3,1.1764443493234917,40,20.232421420404844,62,240,3,0.9019946096320054,7,157.9049531899038,62,240,3,1.0272202563548356,14,54.49889659767462,62,240,3,1.2488218900875954,15,5.554472084124697,62,240,3,1.2486246733206936,4,0.9526177538182468,62,240,3,1.0749938071182341,11,7.812451399528889,62,240,3,1.101517852689249,15,370.3855468120318
592,62,240,5,1.424210947215405,27,1383.426367259575,62,240,5,0.9629491574541641,15,1127.400283319557,62,240,5,1.0378011363980901,42,20.232421420404844,62,240,5,0.9761604095657831,7,157.9049531899038,62,240,5,1.3782957223090075,15,54.49889659767462,62,240,5,1.466478687932627,17,5.554472084124697,62,240,5,1.2374824496808288,4,0.9526177538182468,62,240,5,1.0391260813255676,13,7.812451399528889,62,240,5,1.8459577980160482,15,370.3855468120318
593,62,240,7,2.2084060424991283,27,1383.426367259575,62,240,7,0.842713561255565,15,1127.400283319557,62,240,7,0.8395224958631161,40,20.232421420404844,62,240,7,1.2251805215492078,7,157.9049531899038,62,240,7,1.8701573454395166,15,54.49889659767462,62,240,7,1.8312934525450473,18,5.554472084124697,62,240,7,1.165412861146836,4,0.9526177538182468,62,240,7,0.9119414824716252,13,7.812451399528889,62,240,7,2.800761105899891,15,370.3855468120318
594,62,240,9,3.754996743855069,26,1383.426367259575,62,240,9,4.034655489783589,16,1127.400283319557,62,240,9,1.4470849891258217,37,20.232421420404844,62,240,9,2.4031516342933985,7,157.9049531899038,62,240,9,1.8247342300726008,15,54.49889659767462,62,240,9,4.138986503045324,18,5.554472084124697,62,240,9,1.0558487969417405,4,0.9526177538182468,62,240,9,0.9186108158676668,12,7.812451399528889,62,240,9,2.8724701821576906,15,370.3855468120318
595,62,245,1,1.2861704075201164,15,1383.426367259575,62,245,1,1.0573978419945174,10,1127.400283319557,62,245,1,0.9356181983666619,34,20.232421420404844,62,245,1,0.9905963575253676,2,157.9049531899038,62,245,1,0.9385604096477762,12,54.49889659767462,62,245,1,1.270513800756572,11,5.554472084124697,62,245,1,0.9597373244078315,2,0.9526177538182468,62,245,1,0.9878818208305757,9,7.812451399528889,62,245,1,1.0127812895439883,5,370.3855468120318
596,62,245,3,1.2542727685624044,26,1383.426367259575,62,245,3,1.0112021243859508,14,1127.400283319557,62,245,3,1.1764443493234917,40,20.232421420404844,62,245,3,0.9019946096320054,7,157.9049531899038,62,245,3,1.0272202563548356,14,54.49889659767462,62,245,3,1.2488218900875954,15,5.554472084124697,62,245,3,1.2486246733206936,4,0.9526177538182468,62,245,3,1.0749938071182341,11,7.812451399528889,62,245,3,1.101517852689249,15,370.3855468120318
597,62,245,5,1.424210947215405,27,1383.426367259575,62,245,5,0.9629491574541641,15,1127.400283319557,62,245,5,1.0378011363980901,42,20.232421420404844,62,245,5,0.9761604095657831,7,157.9049531899038,62,245,5,1.3782957223090075,15,54.49889659767462,62,245,5,1.466478687932627,17,5.554472084124697,62,245,5,1.2374824496808288,4,0.9526177538182468,62,245,5,1.0391260813255676,13,7.812451399528889,62,245,5,1.8459577980160482,15,370.3855468120318
598,62,245,7,2.2084060424991283,27,1383.426367259575,62,245,7,0.842713561255565,15,1127.400283319557,62,245,7,0.8395224958631161,40,20.232421420404844,62,245,7,1.2251805215492078,7,157.9049531899038,62,245,7,1.8701573454395166,15,54.49889659767462,62,245,7,1.8312934525450473,18,5.554472084124697,62,245,7,1.165412861146836,4,0.9526177538182468,62,245,7,0.9119414824716252,13,7.812451399528889,62,245,7,2.800761105899891,15,370.3855468120318
599,62,245,9,3.754996743855069,26,1383.426367259575,62,245,9,4.034655489783589,16,1127.400283319557,62,245,9,1.4470849891258217,37,20.232421420404844,62,245,9,2.4031516342933985,7,157.9049531899038,62,245,9,1.8247342300726008,15,54.49889659767462,62,245,9,4.138986503045324,18,5.554472084124697,62,245,9,1.0558487969417405,4,0.9526177538182468,62,245,9,0.9186108158676668,12,7.812451399528889,62,245,9,2.8724701821576906,15,370.3855468120318
600,66,100,1,1.1383026225932824,5,1383.426367259575,66,100,1,1.0483660837484565,5,1127.400283319557,66,100,1,1.0449278763741585,12,20.232421420404844,66,100,1,1.0,0,157.9049531899038,66,100,1,1.027241037179219,4,54.49889659767462,66,100,1,1.0672918278944679,3,5.554472084124697,66,100,1,1.0,0,0.9526177538182468,66,100,1,1.0047204864777468,5,7.812451399528889,66,100,1,1.03080854431475,3,370.3855468120318
601,66,100,3,1.134176935014208,9,1383.426367259575,66,100,3,1.0589886591335527,7,1127.400283319557,66,100,3,1.030316269505476,15,20.232421420404844,66,100,3,0.9705614468591429,3,157.9049531899038,66,100,3,0.9989468552536039,5,54.49889659767462,66,100,3,1.0082720016003115,5,5.554472084124697,66,100,3,1.0318554774729292,1,0.9526177538182468,66,100,3,1.072491731756015,6,7.812451399528889,66,100,3,1.1194900585784877,6,370.3855468120318
602,66,100,5,1.2588535154766205,9,1383.426367259575,66,100,5,1.1505153043253429,8,1127.400283319557,66,100,5,1.2755504021595854,16,20.232421420404844,66,100,5,1.0715809484187815,3,157.9049531899038,66,100,5,1.228897999623672,6,54.49889659767462,66,100,5,1.0152377523653766,5,5.554472084124697,66,100,5,1.0985221650191648,1,0.9526177538182468,66,100,5,1.0440071536693725,7,7.812451399528889,66,100,5,1.8528725919153588,6,370.3855468120318
603,66,100,7,1.767783067587201,9,1383.426367259575,66,100,7,0.9943846797098349,8,1127.400283319557,66,100,7,1.0519845571659259,16,20.232421420404844,66,100,7,1.1625673345905283,3,157.9049531899038,66,100,7,1.372268383122569,6,54.49889659767462,66,100,7,0.8890630696511159,5,5.554472084124697,66,100,7,1.069293942774532,1,0.9526177538182468,66,100,7,0.9316271657265851,7,7.812451399528889,66,100,7,2.7065193390395765,6,370.3855468120318
604,66,100,9,1.795217232828406,9,1383.426367259575,66,100,9,4.782893869131044,9,1127.400283319557,66,100,9,1.2777504605496273,15,20.232421420404844,66,100,9,1.460238394901532,3,157.9049531899038,66,100,9,1.1791454804242956,6,54.49889659767462,66,100,9,1.5382050796520186,5,5.554472084124697,66,100,9,1.0577996150225162,1,0.9526177538182468,66,100,9,0.76928655419298,7,7.812451399528889,66,100,9,2.382555839874764,6,370.3855468120318
605,66,105,1,1.1383026225932824,5,1383.426367259575,66,105,1,1.0483660837484565,5,1127.400283319557,66,105,1,1.0449278763741585,12,20.232421420404844,66,105,1,1.0,0,157.9049531899038,66,105,1,1.027241037179219,4,54.49889659767462,66,105,1,1.0672918278944679,3,5.554472084124697,66,105,1,1.0,0,0.9526177538182468,66,105,1,1.0047204864777468,5,7.812451399528889,66,105,1,1.03080854431475,3,370.3855468120318
606,66,105,3,1.134176935014208,9,1383.426367259575,66,105,3,1.0589886591335527,7,1127.400283319557,66,105,3,1.030316269505476,15,20.232421420404844,66,105,3,0.9705614468591429,3,157.9049531899038,66,105,3,0.9989468552536039,5,54.49889659767462,66,105,3,1.0082720016003115,5,5.554472084124697,66,105,3,1.0318554774729292,1,0.9526177538182468,66,105,3,1.072491731756015,6,7.812451399528889,66,105,3,1.1194900585784877,6,370.3855468120318
607,66,105,5,1.2588535154766205,9,1383.426367259575,66,105,5,1.1505153043253429,8,1127.400283319557,66,105,5,1.2755504021595854,16,20.232421420404844,66,105,5,1.0715809484187815,3,157.9049531899038,66,105,5,1.228897999623672,6,54.49889659767462,66,105,5,0.9976663595439341,6,5.554472084124697,66,105,5,1.0985221650191648,1,0.9526177538182468,66,105,5,1.1557967503345814,8,7.812451399528889,66,105,5,1.8528725919153588,6,370.3855468120318
608,66,105,7,1.767783067587201,9,1383.426367259575,66,105,7,0.9943846797098349,8,1127.400283319557,66,105,7,1.0519845571659259,16,20.232421420404844,66,105,7,1.1625673345905283,3,157.9049531899038,66,105,7,1.372268383122569,6,54.49889659767462,66,105,7,0.854868383675967,6,5.554472084124697,66,105,7,1.069293942774532,1,0.9526177538182468,66,105,7,1.159692113878381,8,7.812451399528889,66,105,7,2.7065193390395765,6,370.3855468120318
609,66,105,9,1.795217232828406,9,1383.426367259575,66,105,9,4.782893869131044,9,1127.400283319557,66,105,9,1.2777504605496273,15,20.232421420404844,66,105,9,1.460238394901532,3,157.9049531899038,66,105,9,1.1791454804242956,6,54.49889659767462,66,105,9,1.4376301567767995,6,5.554472084124697,66,105,9,1.0577996150225162,1,0.9526177538182468,66,105,9,1.0354559715714906,7,7.812451399528889,66,105,9,2.382555839874764,6,370.3855468120318
610,66,110,1,1.1383026225932824,5,1383.426367259575,66,110,1,1.0483660837484565,5,1127.400283319557,66,110,1,0.9823329127681508,15,20.232421420404844,66,110,1,1.0,0,157.9049531899038,66,110,1,1.01211326578813,5,54.49889659767462,66,110,1,1.0625377483200724,4,5.554472084124697,66,110,1,1.0,0,0.9526177538182468,66,110,1,1.0047204864777468,5,7.812451399528889,66,110,1,1.03080854431475,3,370.3855468120318
611,66,110,3,1.134176935014208,9,1383.426367259575,66,110,3,1.0589886591335527,7,1127.400283319557,66,110,3,0.9387898382851266,18,20.232421420404844,66,110,3,0.9705614468591429,3,157.9049531899038,66,110,3,0.9564167163465725,6,54.49889659767462,66,110,3,0.9838870069975613,7,5.554472084124697,66,110,3,1.0318554774729292,1,0.9526177538182468,66,110,3,1.072491731756015,6,7.812451399528889,66,110,3,1.1194900585784877,6,370.3855468120318
612,66,110,5,1.5307730263427444,10,1383.426367259575,66,110,5,1.1505153043253429,8,1127.400283319557,66,110,5,1.1036794515841726,19,20.232421420404844,66,110,5,1.0715809484187815,3,157.9049531899038,66,110,5,1.1765776961443652,7,54.49889659767462,66,110,5,1.1042377096639882,8,5.554472084124697,66,110,5,1.0985221650191648,1,0.9526177538182468,66,110,5,1.1557967503345814,8,7.812451399528889,66,110,5,1.8528725919153588,6,370.3855468120318
613,66,110,7,2.101522887903011,10,1383.426367259575,66,110,7,0.9943846797098349,8,1127.400283319557,66,110,7,0.9046220802423462,19,20.232421420404844,66,110,7,1.1625673345905283,3,157.9049531899038,66,110,7,1.2715909061469657,7,54.49889659767462,66,110,7,1.472083158338067,8,5.554472084124697,66,110,7,1.069293942774532,1,0.9526177538182468,66,110,7,1.159692113878381,8,7.812451399528889,66,110,7,2.7065193390395765,6,370.3855468120318
614,66,110,9,2.393138623040969,10,1383.426367259575,66,110,9,4.782893869131044,9,1127.400283319557,66,110,9,1.0490470130058043,18,20.232421420404844,66,110,9,1.460238394901532,3,157.9049531899038,66,110,9,1.073221649599902,7,54.49889659767462,66,110,9,2.3294543614035255,8,5.554472084124697,66,110,9,1.0577996150225162,1,0.9526177538182468,66,110,9,1.0354559715714906,7,7.812451399528889,66,110,9,2.382555839874764,6,370.3855468120318
615,66,115,1,1.067968083157264,6,1383.426367259575,66,115,1,1.0483660837484565,5,1127.400283319557,66,115,1,0.9919977710183949,17,20.232421420404844,66,115,1,1.0,0,157.9049531899038,66,115,1,1.01211326578813,5,54.49889659767462,66,115,1,1.0625377483200724,4,5.554472084124697,66,115,1,1.0,0,0.9526177538182468,66,115,1,1.0109243445615281,6,7.812451399528889,66,115,1,1.03080854431475,3,370.3855468120318
616,66,115,3,1.0640973175382828,10,1383.426367259575,66,115,3,1.0589886591335527,7,1127.400283319557,66,115,3,0.9156610165777793,20,20.232421420404844,66,115,3,0.9705614468591429,3,157.9049531899038,66,115,3,0.9564167163465725,6,54.49889659767462,66,115,3,0.9838870069975613,7,5.554472084124697,66,115,3,1.0318554774729292,1,0.9526177538182468,66,115,3,1.0828915750701071,7,7.812451399528889,66,115,3,1.1194900585784877,6,370.3855468120318
617,66,115,5,1.4361881473730274,11,1383.426367259575,66,115,5,1.1505153043253429,8,1127.400283319557,66,115,5,1.0679100492506923,21,20.232421420404844,66,115,5,1.0715809484187815,3,157.9049531899038,66,115,5,1.1765776961443652,7,54.49889659767462,66,115,5,1.1042377096639882,8,5.554472084124697,66,115,5,1.0985221650191648,1,0.9526177538182468,66,115,5,1.1331301548336092,9,7.812451399528889,66,115,5,1.8528725919153588,6,370.3855468120318
618,66,115,7,1.886864756088792,11,1383.426367259575,66,115,7,0.9943846797098349,8,1127.400283319557,66,115,7,0.8147184032548018,21,20.232421420404844,66,115,7,1.1625673345905283,3,157.9049531899038,66,115,7,1.2715909061469657,7,54.49889659767462,66,115,7,1.472083158338067,8,5.554472084124697,66,115,7,1.069293942774532,1,0.9526177538182468,66,115,7,1.0896476616957167,9,7.812451399528889,66,115,7,2.7065193390395765,6,370.3855468120318
619,66,115,9,2.148693668883451,11,1383.426367259575,66,115,9,4.782893869131044,9,1127.400283319557,66,115,9,0.9335924878993275,20,20.232421420404844,66,115,9,1.460238394901532,3,157.9049531899038,66,115,9,1.073221649599902,7,54.49889659767462,66,115,9,2.3294543614035255,8,5.554472084124697,66,115,9,1.0577996150225162,1,0.9526177538182468,66,115,9,0.9729152804518134,8,7.812451399528889,66,115,9,2.382555839874764,6,370.3855468120318
620,66,120,1,1.067968083157264,6,1383.426367259575,66,120,1,1.0483660837484565,5,1127.400283319557,66,120,1,0.9919977710183949,17,20.232421420404844,66,120,1,1.0,0,157.9049531899038,66,120,1,0.9904773076354867,6,54.49889659767462,66,120,1,1.0625377483200724,4,5.554472084124697,66,120,1,1.0,0,0.9526177538182468,66,120,1,1.0109243445615281,6,7.812451399528889,66,120,1,1.0169510467393559,4,370.3855468120318
621,66,120,3,1.0390399285188032,12,1383.426367259575,66,120,3,1.0589886591335527,7,1127.400283319557,66,120,3,0.9156610165777793,20,20.232421420404844,66,120,3,0.9705614468591429,3,157.9049531899038,66,120,3,1.0041389545663204,7,54.49889659767462,66,120,3,0.942100271314453,8,5.554472084124697,66,120,3,1.0318554774729292,1,0.9526177538182468,66,120,3,1.0828915750701071,7,7.812451399528889,66,120,3,1.0720365765318876,8,370.3855468120318
622,66,120,5,1.2736492912024133,13,1383.426367259575,66,120,5,1.1505153043253429,8,1127.400283319557,66,120,5,1.0679100492506923,21,20.232421420404844,66,120,5,1.0715809484187815,3,157.9049531899038,66,120,5,1.2047785524918713,8,54.49889659767462,66,120,5,1.0573395506509335,9,5.554472084124697,66,120,5,1.0985221650191648,1,0.9526177538182468,66,120,5,1.1331301548336092,9,7.812451399528889,66,120,5,1.694753067842685,8,370.3855468120318
623,66,120,7,1.6369866720854402,13,1383.426367259575,66,120,7,0.9943846797098349,8,1127.400283319557,66,120,7,0.8147184032548018,21,20.232421420404844,66,120,7,1.1625673345905283,3,157.9049531899038,66,120,7,1.2838051310254848,8,54.49889659767462,66,120,7,1.3697762257393216,9,5.554472084124697,66,120,7,1.069293942774532,1,0.9526177538182468,66,120,7,1.0896476616957167,9,7.812451399528889,66,120,7,2.3917213124555436,8,370.3855468120318
624,66,120,9,1.9430657814807433,13,1383.426367259575,66,120,9,4.782893869131044,9,1127.400283319557,66,120,9,0.9335924878993275,20,20.232421420404844,66,120,9,1.460238394901532,3,157.9049531899038,66,120,9,1.0598133488929613,8,54.49889659767462,66,120,9,2.0866154077187558,9,5.554472084124697,66,120,9,1.0577996150225162,1,0.9526177538182468,66,120,9,0.9729152804518134,8,7.812451399528889,66,120,9,2.002269401684211,8,370.3855468120318
625,66,125,1,1.067968083157264,6,1383.426367259575,66,125,1,1.0483660837484565,5,1127.400283319557,66,125,1,0.9919977710183949,17,20.232421420404844,66,125,1,1.0,0,157.9049531899038,66,125,1,0.9904773076354867,6,54.49889659767462,66,125,1,1.0603648888411605,5,5.554472084124697,66,125,1,1.0,0,0.9526177538182468,66,125,1,1.0109243445615281,6,7.812451399528889,66,125,1,1.0169510467393559,4,370.3855468120318
626,66,125,3,1.0390399285188032,12,1383.426367259575,66,125,3,1.0589886591335527,7,1127.400283319557,66,125,3,0.9156610165777793,20,20.232421420404844,66,125,3,0.9705614468591429,3,157.9049531899038,66,125,3,1.0041389545663204,7,54.49889659767462,66,125,3,0.9510910252846332,9,5.554472084124697,66,125,3,1.0318554774729292,1,0.9526177538182468,66,125,3,1.0828915750701071,7,7.812451399528889,66,125,3,1.1833572914547315,9,370.3855468120318
627,66,125,5,1.2736492912024133,13,1383.426367259575,66,125,5,1.1505153043253429,8,1127.400283319557,66,125,5,1.0679100492506923,21,20.232421420404844,66,125,5,1.0715809484187815,3,157.9049531899038,66,125,5,1.2047785524918713,8,54.49889659767462,66,125,5,1.0991430172848522,10,5.554472084124697,66,125,5,1.0985221650191648,1,0.9526177538182468,66,125,5,1.1331301548336092,9,7.812451399528889,66,125,5,1.8707369169574815,9,370.3855468120318
628,66,125,7,1.6369866720854402,13,1383.426367259575,66,125,7,0.9943846797098349,8,1127.400283319557,66,125,7,0.8147184032548018,21,20.232421420404844,66,125,7,1.1625673345905283,3,157.9049531899038,66,125,7,1.2838051310254848,8,54.49889659767462,66,125,7,1.3837820819263815,10,5.554472084124697,66,125,7,1.069293942774532,1,0.9526177538182468,66,125,7,1.0896476616957167,9,7.812451399528889,66,125,7,2.6400786280800577,9,370.3855468120318
629,66,125,9,1.9430657814807433,13,1383.426367259575,66,125,9,4.782893869131044,9,1127.400283319557,66,125,9,0.9335924878993275,20,20.232421420404844,66,125,9,1.460238394901532,3,157.9049531899038,66,125,9,1.0598133488929613,8,54.49889659767462,66,125,9,2.2587220682373017,10,5.554472084124697,66,125,9,1.0577996150225162,1,0.9526177538182468,66,125,9,0.9729152804518134,8,7.812451399528889,66,125,9,2.4448247840808226,9,370.3855468120318
630,66,130,1,1.0954172155338056,8,1383.426367259575,66,130,1,1.0483660837484565,5,1127.400283319557,66,130,1,0.9892412180499415,20,20.232421420404844,66,130,1,0.9490658951008728,1,157.9049531899038,66,130,1,0.985671319078854,7,54.49889659767462,66,130,1,1.0603648888411605,5,5.554472084124697,66,130,1,1.0,0,0.9526177538182468,66,130,1,1.0109243445615281,6,7.812451399528889,66,130,1,1.0169510467393559,4,370.3855468120318
631,66,130,3,1.0765970351269698,14,1383.426367259575,66,130,3,1.0589886591335527,7,1127.400283319557,66,130,3,0.9291135750454789,23,20.232421420404844,66,130,3,0.9211267683137707,4,157.9049531899038,66,130,3,1.0319411776467269,8,54.49889659767462,66,130,3,0.9510910252846332,9,5.554472084124697,66,130,3,1.0318554774729292,1,0.9526177538182468,66,130,3,1.0828915750701071,7,7.812451399528889,66,130,3,1.1833572914547315,9,370.3855468120318
632,66,130,5,1.3245452560225064,15,1383.426367259575,66,130,5,1.1505153043253429,8,1127.400283319557,66,130,5,1.0280527141938278,24,20.232421420404844,66,130,5,1.017000931984113,4,157.9049531899038,66,130,5,1.2162629892284003,9,54.49889659767462,66,130,5,1.0991430172848522,10,5.554472084124697,66,130,5,1.0985221650191648,1,0.9526177538182468,66,130,5,1.1331301548336092,9,7.812451399528889,66,130,5,1.8707369169574815,9,370.3855468120318
633,66,130,7,1.846595690331164,15,1383.426367259575,66,130,7,0.9943846797098349,8,1127.400283319557,66,130,7,0.795874347829181,23,20.232421420404844,66,130,7,1.060754056539935,4,157.9049531899038,66,130,7,1.3701707748593237,9,54.49889659767462,66,130,7,1.3837820819263815,10,5.554472084124697,66,130,7,1.069293942774532,1,0.9526177538182468,66,130,7,1.0896476616957167,9,7.812451399528889,66,130,7,2.6400786280800577,9,370.3855468120318
634,66,130,9,2.790654518551791,15,1383.426367259575,66,130,9,4.782893869131044,9,1127.400283319557,66,130,9,0.9111165889564833,22,20.232421420404844,66,130,9,2.132641730700771,4,157.9049531899038,66,130,9,1.1311103549640649,9,54.49889659767462,66,130,9,2.2587220682373017,10,5.554472084124697,66,130,9,1.0577996150225162,1,0.9526177538182468,66,130,9,0.9729152804518134,8,7.812451399528889,66,130,9,2.4448247840808226,9,370.3855468120318
635,66,135,1,1.0954172155338056,8,1383.426367259575,66,135,1,1.0483660837484565,5,1127.400283319557,66,135,1,0.970111027831076,23,20.232421420404844,66,135,1,0.9490658951008728,1,157.9049531899038,66,135,1,0.985671319078854,7,54.49889659767462,66,135,1,1.0603648888411605,5,5.554472084124697,66,135,1,1.0,0,0.9526177538182468,66,135,1,1.0144172391506228,7,7.812451399528889,66,135,1,1.0169510467393559,4,370.3855468120318
