,Years up,Div yield,avg daily vol,Total Revenue Incr,Gross Margin,Gross Profit Incr,Trading years,Market cap,EPS,P/E,Mean change,Score,Sector
JVSAU,0.0,,0.0741984518988776,,,,0.0,100.0,,,,51.78500460462845,Financial Services
JWN,53.124999999999986,69.66104112625615,0.30948916988470854,7.810047307948871,30.368370984147226,22.677817140639437,70.96774193548387,6.590251876563492,0.06540569206293087,0.1970677321378724,-35.720249290823624,27.385095004714376,Consumer Cyclical
JXN,0.0,75.4404096566326,0.1042861125098211,85.69311913151326,,,4.838709677419355,8.532679493190985,0.9987625950150255,0.034118611627611935,78.0682126914931,43.43175593730826,Financial Services
K,0.0,70.89832430931953,0.5210031850113405,10.961669489013289,28.327347774200323,-2.0309381498019365,82.25806451612902,39.297978810081894,0.21035884744564254,0.17316468748745062,12.349133596208338,29.944182350325804,Consumer Defensive
KAMN,53.124999999999986,37.414764466027954,0.06818637241013474,-9.77873512849775,26.43563613917297,-18.299380662979956,70.96774193548387,2.7320901499008463,-0.00539972239074297,-0.264341516545342,-32.90064443447013,13.579527559945046,Industrials
KAR,0.0,,0.02452115164151004,14.401725341624685,39.92154756406049,17.856332745378594,24.193548387096776,3.2935502551114584,-0.005209143953422629,-0.08656554695292525,-12.979590527115633,11.699638134112767,Consumer Cyclical
KBH,0.0,26.30854873472943,0.279801097931695,37.19572468108513,18.313404542576595,51.655469450804034,61.29032258064516,9.506920250122432,0.6213540745978433,0.06403001867615304,91.59850241731658,43.92050239520807,Consumer Cyclical
KBR,0.0,18.248822228920446,0.20968414994280143,17.43155726196101,9.26840698405613,25.787690971432937,29.03225806451613,15.254625744175588,-0.0047326978601217795,-0.3530932650778736,91.27839245094478,32.164892390767285,Industrials
KC,0.0,,0.014249494572700173,30.875120397740822,3.638844064997914,22.125303542689373,6.451612903225806,1.4409971401349417,-0.004510356349914716,-0.019348138920106492,-44.55516521394608,1.4338241124267859,Technology
KD,53.124999999999986,,0.10264712186860343,-9.609874041215948,9.970870133183364,15.590328161738231,4.838709677419355,10.27569214137061,-0.015722721078928064,-0.042122302013070635,87.02902582722828,31.977253120453682,Technology
KDP,0.0,58.5498619386078,0.9098143294913019,21.316269651624857,47.717862785427094,12.672851351863546,25.806451612903224,93.43410863232563,0.12108891638677743,0.17519598433250552,43.37141414694754,44.728588549650055,Consumer Defensive
KEY,21.249999999999996,78.57342549943931,1.0086255278214602,8.058531432719642,,,59.67741935483871,29.018750239131247,0.07777974191267456,0.1264767296831425,25.00580217744969,35.59525948741755,Financial Services
KEYS,0.0,,0.5205274360286747,19.39572638115475,53.61348512234142,26.047165222963383,16.129032258064516,58.300389358990735,0.5223616757998939,0.2024353275078075,87.6558310233676,45.15522385870852,Technology
KGC,0.0,48.7620903717163,0.2389750853852392,-4.548105999437322,26.28873031006142,-32.51678862068538,69.35483870967742,14.348303331294012,0.01679335336750928,0.219872944269105,83.69586538244815,26.852623688051274,Basic Materials
KGS,21.249999999999996,81.83184755717579,0.04932832016616639,37.14416801640487,54.384637708527706,24.1693591018302,1.6129032258064515,3.776558531707642,0.03447056743857168,0.44922191523085614,,32.77617362485409,Energy
KHC,21.249999999999996,71.97448461134302,1.2285998655237298,1.0470120896626374,29.10166747117676,-9.281162161734043,14.516129032258066,96.90352292674328,0.213894290259855,0.11727205205070027,-10.167266885310772,30.600110744980885,Consumer Defensive
KIM,0.0,74.34770127738427,0.46480354887020225,57.58731575654599,57.43535610848881,59.82754168219459,53.2258064516129,29.155312010649077,0.0627541099522715,0.21939871074760572,73.76486443587552,57.45502195817787,Real Estate
KIND,0.0,,0.008871895519268732,64.5087687237238,64.74934177760197,64.7429224830322,4.838709677419355,1.305678584561044,-0.001175233696808764,-0.04266288401095915,-43.82820662975187,22.609389906762186,Communication Services
KIQ,21.249999999999996,,0.0007393730021953753,14.113026729899564,38.920762640189174,21.63785483804189,33.87096774193549,0.021652275724224724,-9.528921866017006e-05,-0.059444518449447196,-31.404368574508783,13.003817324539202,Industrials
KITT,0.0,,0.013421269057949412,85.23017768948802,3.72213827395289,-49.35020332662656,4.838709677419355,0.05056800678421369,0.1069471451299275,0.003000279006837578,-46.40440215639002,-5.632456356176367,Industrials
KKR,53.124999999999986,13.539829723149168,0.7416779376690397,90.39083758994396,34.119689703843136,84.92950102904408,22.58064516129032,100.0,0.24217783277355487,0.23443855706921984,93.08880531618618,79.18682621116572,Financial Services
KLAC,53.124999999999986,15.784567771619054,2.0378470561664814,48.149478638898074,51.60403553875735,50.88085579941377,70.96774193548387,100.0,1.9763125331447762,0.22008031475087234,94.2968513647104,75.71810408004794,Technology
KLG,21.249999999999996,74.72251687635189,0.0475541661351651,-4.918300125718042,21.834128981071707,-14.890708057708599,1.6129032258064515,2.4382459749293397,-0.003525701090426293,-0.1194380740138033,,12.817135404500995,Consumer Defensive
KMB,21.249999999999996,70.4732684846118,0.841075611006127,5.063642433913467,28.53514280248358,-6.823022603755935,70.96774193548387,85.59416394927287,0.4604914265511755,0.17462948930490538,12.739721379806277,39.26593615904703,Consumer Defensive
KMI,0.0,81.83184755717579,0.9073791755994706,58.962598324535996,43.83274383119899,11.401305360875714,20.96774193548387,80.55606463816332,0.0963408166872901,0.1194343521199067,44.739285985915714,48.666679026410115,Energy
KMPR,21.249999999999996,47.04572540540223,0.08319407592730914,6.705594260571171,,,54.83870967741935,7.949643761847357,-0.019407237533787973,-0.09452715926673567,-20.862717598921563,15.64209733349804,Financial Services
KMT,0.0,63.11973136876002,0.05112427333581768,6.5490218740462725,26.5481380756177,14.626737036201337,82.25806451612902,4.131816173579795,0.1316952448294149,0.12513410920964282,-16.412001082631793,19.74140297565876,Industrials
KMX,0.0,,0.48833367200439126,40.3739483451287,9.01779068047985,6.909199503027589,43.548387096774185,22.855771893760394,0.2766484002121265,0.1660977398394725,70.55851503608528,31.07078662689627,Consumer Cyclical
KNSA,70.83333333333334,,0.03686816707781754,,,,9.67741935483871,2.769508024760613,-0.0003493938017539569,-1.6666263003015374,14.078014061336408,23.752308734342204,Healthcare
KNX,0.0,17.195847484557746,0.40385633394721904,55.02514441153939,28.844867345877862,69.82568219380978,48.38709677419355,19.729524200565514,0.20682340463143004,0.18768635232331854,84.19399506608829,49.056248423908556,Industrials
KO,21.249999999999996,60.86429360866191,2.6911186040567276,31.226229268406613,51.32639116701762,28.82943367211202,100.0,100.0,0.21831359377762066,0.18383075712309077,36.30014326214188,61.023669065026375,Consumer Defensive
KOD,21.249999999999996,,0.006012034918409907,,,,9.67741935483871,0.4210908217894056,-0.016485034828209424,-0.007199446220136736,98.5076212024921,33.674793367157605,Healthcare
KODK,0.0,,0.006791494634559167,17.249013010321036,11.107111944108759,27.44445248282587,17.741935483870968,0.5957390417694504,0.06098638854516526,0.03898544022269734,85.27756793980139,27.707875893368417,Industrials
KOPN,53.124999999999986,,0.009476909481550262,18.486229422104085,16.79478102474425,-28.640833322671856,51.61290322580645,0.47895162026263904,-0.0006034983848477438,-0.10621665393001618,97.3936228634526,33.496190551093285,Technology
KOS,0.0,,0.10459247972050925,83.51241559070913,28.21999543999416,-49.24962429647891,20.96774193548387,6.190449119415158,0.014141771256849917,0.30204640049329423,86.66403730427257,26.137077452637293,Energy
KPTI,0.0,,0.003427295609197693,65.77585582353787,70.30228761053269,66.01770792000352,17.741935483870968,0.20275074698447745,-0.00416096254816076,-0.006291837541958295,-37.80880885176677,26.16584020093508,Healthcare
KR,53.124999999999986,55.23373577008338,0.6490233159121873,13.528139284326599,18.774967131205997,11.644967906478659,100.0,71.16382621811235,0.22715220081315182,0.13825915824465454,70.75259964336286,57.0771597511394,Consumer Defensive
KRC,0.0,78.06787875388136,0.1629929769654065,22.7045789766764,58.82202922754347,22.139435624041763,43.548387096774185,9.820892356266071,0.16263036945377407,0.16194596550961451,-18.682653178208668,25.515729955875937,Real Estate
KRG,0.0,73.7358563556705,0.12976522738826643,85.9327454528511,59.39851664351924,86.56950859002961,32.25806451612903,10.28010416410854,0.01502563196040304,0.976613861206576,74.39861615275908,60.747384209885254,Real Estate
KRNT,0.0,,0.03197768261630605,53.99100320373476,38.090053392843046,40.49131279135704,14.516129032258066,1.6619653505118213,-0.00492327629744212,-0.10151815294972004,93.10201363189789,40.31529147996677,Industrials
KROS,21.249999999999996,,0.11934300433605496,,,,6.451612903225806,4.117129663877025,-0.015754484151814786,-0.113724502292484,-36.92597082365896,-2.4609779077465554,Healthcare
KRP,0.0,91.23420010390214,0.023200978777026746,85.61450907480548,54.46159769695,93.32946114594863,11.29032258064516,3.279349056923748,0.11401803075835248,0.08872844078138387,69.72150017305408,58.69317800528757,Energy
KRTX,0.0,,1.4761213324229088,,,,8.064516129032258,25.624608392400848,-0.03474880173807535,-0.2878026821523556,93.31253758770777,33.58825496480626,Healthcare
KSCP,0.0,,0.0028939642895621782,64.961758838443,-23.879529298585755,81.27009850241649,3.225806451612903,0.09954571371891385,-0.0018422582274299545,-0.00943085304290708,-46.202510607774606,12.841292955995254,Industrials
KSPI,0.0,82.9143134617438,0.5138083040411675,71.39359394976698,58.50855014756712,72.0533808449381,0.0,100.0,,,,82.68425124407635,
KSS,0.0,83.76719810812388,0.4833685022766808,-2.983265591037916,33.82781829229924,-1.5304898197238064,51.61290322580645,6.3499119915264854,-0.0032080703615590595,-0.2644066857731464,-32.06616270357711,13.02792913835419,Consumer Cyclical
KT,0.0,77.32748030360086,0.03435401226777679,6.010476282241314,52.10230693701147,10.799671620019799,40.32258064516129,13.553497649502825,0.15467562312179597,0.05571582725891343,-2.8123046270238587,23.543458886513665,Communication Services
KTOS,0.0,,0.052564656226714045,20.402655363959312,23.040449215206184,11.17708139540279,40.32258064516129,4.81125037209391,-0.0005082091661875736,-1.0858615292393765,84.06786431659783,29.518463920537428,Industrials
KTRA,0.0,,0.004782235934305056,,,,17.741935483870968,0.0008723166357079649,-0.0244893291956637,-0.0001554968929129176,-44.33367236976821,-9.24787311861605,Healthcare
KULR,21.249999999999996,,0.0010624191864439852,94.23443645214648,52.6288250184672,92.66675600558251,9.67741935483871,0.05394333532544645,-0.0006352614577344672,-0.009486146263487412,-38.06045718215398,35.70119973024427,Technology
KURA,0.0,,0.047064379919572394,,,,14.516129032258066,3.12519687154428,-0.006416140723118119,-0.09698868514798728,80.14435777813654,24.75634084460251,Healthcare
KVUE,0.0,68.88309746823762,1.3272692010590346,3.1238074736761243,48.279496924742105,4.630616541106732,1.6129032258064515,83.94817185687812,0.05038006010252784,0.27626102407243636,,33.83553084995378,Consumer Defensive
KVYO,0.0,,0.07128298547208263,82.19824998461554,59.22598136001533,83.59164099190751,1.6129032258064515,13.732673452390559,-0.003462174944652846,-0.22676083361950855,,43.55260345936303,Technology
KW,0.0,86.06545856596296,0.03947489117493099,20.08404747216765,56.50766624888869,18.71463958978957,27.419354838709676,3.3020062658220772,-0.0016199167172228912,-0.21626873741370797,-17.316165086054102,22.38694611837781,Real Estate
KYMR,53.124999999999986,,0.1199238872813847,70.06451469971898,,,6.451612903225806,3.826943315027514,-0.00908423884560288,-0.10493702381273982,-37.702186308435955,16.94013428647489,Healthcare
KYN,0.0,88.05460888729628,0.024458905393132616,-38.98014001964381,,,32.25806451612903,3.1536198668804416,-0.0023187043207308043,-0.11893009446890666,-10.071635668268444,7.557861015745228,Financial Services
KZR,0.0,,0.0011787600324816997,,,,9.67741935483871,0.12573245154542298,-0.003843331819293526,-0.00664586330994653,34.83630681761674,10.953355153365548,Healthcare
L,79.68749999999999,7.072497559253327,0.1560702963358582,2.573327035059337,,,70.96774193548387,35.012687470298985,0.5806964822343998,0.08574695345497221,65.17777643833811,49.6153006797889,Financial Services
LAAC,0.0,,0.026412984914758693,,,,25.806451612903224,1.6864163169114834,-0.00038115687464068026,-0.4021246836286133,96.33252648656845,30.421501804108615,Basic Materials
LAB,53.124999999999986,,0.02329348238199396,-19.373660381429687,44.66243536098307,-29.309107239621508,20.96774193548387,1.455129949772992,-0.0030174919242387183,-0.024608610910518604,-3.662455595499253,9.336185428967026,Healthcare
LAC,0.0,,0.037923563162363186,,,87.08904366394195,1.6129032258064515,1.653774242436333,-0.0002541045830937868,-0.5906986812308513,,24.17640358196683,Basic Materials
LADR,0.0,85.02168271747259,0.02943986295568445,84.41454762709468,,,16.129032258064516,3.0935354449268107,0.09987625950150256,0.0774864910215257,-8.82815357235579,25.117071945647318,Real Estate
LAES,21.249999999999996,,0.09099780109346298,57.30152762590159,36.32482270066541,65.5963852494627,1.6129032258064515,0.03634350602216488,0.04949619939897472,0.02587592767953489,,33.595984538482305,Technology
LAMR,53.124999999999986,74.34770127738427,0.15690405111161587,30.385449748309522,56.06328262464262,35.99131142975978,45.16129032258064,23.024035191205932,0.35707972423546047,0.20070605796513055,70.70562630062426,56.02256507646182,Real Estate
LAUR,0.0,,0.03866027476083922,21.724496272044878,21.01426862620454,49.29296429755322,11.29032258064516,4.345765768726569,0.0574509457309528,0.15261291814398026,4.366862908401651,18.355509791233775,Consumer Defensive
LAZ,53.124999999999986,76.07166367869813,0.19717401492311726,10.115160686000381,37.05107341706152,11.040570958849429,30.64516129032258,7.367684120212842,-0.003557464163313016,-0.3503872576071857,-3.3866685932136478,28.795951401545118,Financial Services
LAZR,0.0,,0.07951221895260036,86.08661843400033,-31.208307020439065,94.28332726119409,8.064516129032258,2.466706872353265,-0.004796224005895227,-0.018922736130604814,84.04497161813032,43.33430237322622,Consumer Cyclical
LBPH,53.124999999999986,,0.3943424616089751,,,,4.838709677419355,1.9475015526372361,-0.007718426711473777,-0.10553935668273398,88.00186048048708,38.67132880552696,Healthcare
LBRDK,0.0,,0.2056167215892211,98.95540920677657,,,16.129032258064516,24.462497423232076,0.4021566201166696,0.1324034374751193,68.88360737068135,42.08729668299226,Communication Services
LBRT,0.0,30.265739299184386,0.18149717975571028,90.61367351597045,1.7486813669899344,-48.93569894936143,9.67741935483871,6.653251738094013,0.3031642213187202,0.041325081200750916,66.14115318620686,20.408646617029362,Energy
LBTYA,21.249999999999996,,0.10272881954365204,-23.330411819004862,58.72925501505477,-23.450841400901833,32.25806451612903,17.098992969480005,-0.033859435697247094,-0.018210020866078466,-10.719307756576384,8.970222683522174,Communication Services
LBTYK,21.249999999999996,,0.13294523255652027,-23.330411819004862,58.72925501505477,-23.450841400901833,30.64516129032258,17.081396513256546,-0.033859435697247094,-0.01939090744823281,-2.386748246307001,10.396421146691853,Communication Services
LC,0.0,,0.05192009450613048,89.8673351215998,,,16.129032258064516,2.0374953909341063,0.04242531377054976,0.1390601716253019,60.92027278709162,33.04932150389423,Financial Services
LCID,0.0,,0.4779979943498815,99.30202256535009,-40.20622989982426,-49.86657105627857,6.451612903225806,13.853214176202403,-0.004764460933008503,-0.018782469694951377,94.62347112186292,20.2038771122191,Consumer Cyclical
LCTX,0.0,,0.003297423114370143,97.11096855327304,57.90413160254554,98.06634120730816,51.61290322580645,0.39424769807888194,-0.00041291994752740363,-0.08069391644721337,78.01291829286984,61.031283059593065,Healthcare
LDI,0.0,,0.008298463319389705,-32.94677792172156,,,4.838709677419355,2.083974611297469,-0.0029857288513519954,-0.031991417939001614,86.84552324628538,16.457624561300037,Financial Services
LDOS,70.83333333333334,26.566215716903436,0.27178476317745603,17.20930275051821,11.629425725086955,20.633206986148785,29.03225806451613,32.50271673802763,0.09368923457663071,0.8010214914589701,83.74002532355043,46.377844704541644,Technology
LEA,0.0,52.15366955570629,0.24840074932594358,23.056662764500384,5.202536751711476,29.432305934707117,24.193548387096776,16.300018058034823,0.8370160862648046,0.1061256620950454,36.6953227368417,26.59843278318154,Consumer Cyclical
LEG,0.0,84.4997947932274,0.11704686935406722,21.285101915593163,16.881435471762604,8.741920576448825,70.96774193548387,6.645310976054731,0.13876613045783984,0.11404484618428432,-17.065941564443232,20.720069043057347,Consumer Cyclical
LEGN,79.68749999999999,,0.24496533136108278,61.701508036113964,63.99504170761476,-20.506385891246325,6.451612903225806,23.507509828273296,-0.009401869574470112,-0.2028512127419814,90.21503822079481,50.41307884437363,Healthcare
LEN,0.0,26.566215716903436,1.195257955661357,48.69442874559265,15.852558117057464,74.11013406409694,70.96774193548387,87.64470864451003,1.2135407459784338,0.0814672091676209,91.39008908657529,64.46423280598319,Consumer Cyclical
LESL,21.249999999999996,,0.05449116718179205,21.28748085947049,37.15013697543353,16.43354720035931,6.451612903225806,2.701470481391256,0.013257910553296798,0.35095832691023077,-42.94152512490289,8.093724140614334,Consumer Cyclical
LEVI,0.0,60.09212156075958,0.08938621003691709,40.41316828409105,49.09579186606716,51.83401887382361,8.064516129032258,13.395681046333927,0.06098638854516526,0.17560204020080294,-3.8817939986898753,29.691413857205507,Consumer Cyclical
LFMD,0.0,,0.034223243464161536,87.88232536141052,63.54091186685535,89.2433122989545,25.806451612903224,0.5114452792256495,-0.0031127811428988883,-0.06198296555867585,99.0675572529575,60.06570035554694,Healthcare
LFST,0.0,,0.026864785950297475,58.947248404207684,25.141150098782365,39.08549579032631,4.838709677419355,5.410494464359861,-0.0016516797901096145,-0.1279574960805812,39.27658861259905,28.23938595309454,Healthcare
LH,0.0,24.28455258907709,0.5664255876174887,7.36517128749518,29.338054305357257,-6.902235415561135,54.83870967741935,40.6881307114612,0.8591126038536328,0.17711110730482807,83.16413368286976,34.23272051884698,Healthcare
LHX,0.0,49.23824420016796,0.7858698924682599,-5.266812372437533,25.64850215532485,-5.851534482807647,69.35483870967742,83.06862369851498,0.685875905957221,0.20287402719793277,68.16862567929877,41.342824498010785,Industrials
LI,0.0,,0.8300655251386704,91.79334465427515,15.815619426882238,93.71385966395279,6.451612903225806,61.50573266698641,0.02032879618172176,0.9369910389340553,83.44333464392636,61.80865720582784,Consumer Cyclical
LICY,0.0,,0.006671803232612212,97.84449300247557,16.92624655374823,98.86513464203989,6.451612903225806,0.1664915808321969,-0.000984655259488424,-0.01402884189809941,-44.661175403420145,27.03240176409637,Industrials
LIFW,0.0,,0.005896167463298837,63.869674960831425,70.0966496362273,54.75618942720325,6.451612903225806,0.35705466087560384,-0.3328770038528608,-0.00011439704621742343,-45.682039069735005,20.908021399602397,Healthcare
LILAK,21.249999999999996,,0.01763011544816994,30.715550211274817,61.26149379836795,25.461371793466174,14.516129032258066,3.1240018571684876,0.06452183135937775,0.0749655264163733,-27.273156353655114,18.390910377199813,Communication Services
LILM,0.0,,0.011800316409623653,-39.252950443921776,,-39.66104764766133,6.451612903225806,0.9462158708432064,-0.0038115687464068022,-0.006977654189423206,-43.84859819598919,-22.522905735630847,Industrials
LIN,0.0,23.789605112176147,2.0524217197372194,22.95753504784019,38.13009554831433,17.471039327476024,51.61290322580645,100.0,1.067703729892169,0.25603933286848785,85.8427294030679,52.80353501956287,Basic Materials
LITE,53.124999999999986,,0.16765172591612182,3.263709292814474,36.07870011466019,-3.8093423795588324,14.516129032258066,7.850905527389493,-0.009338343428696667,-0.1855750958968908,75.8836131983692,32.02730470770959,Technology
LIVN,0.0,,0.07482516744878392,9.374399587269885,56.40902241349713,19.9874369272737,14.516129032258066,5.657068968181167,0.0044193035177656,7.544319408046864,-27.66248782344018,11.511044666469417,Healthcare
LKQ,21.249999999999996,55.404924117772566,0.26524097859894374,10.223048508305418,35.94064582645189,14.334130214359831,33.87096774193549,27.25113968529867,0.3155382711684638,0.10246737819530465,83.5693907548014,41.45003782866867,Consumer Cyclical
LLAP,0.0,,0.015227021576424266,89.07958313949452,8.096964675768746,-45.033604690649796,4.838709677419355,0.3504147918703241,-0.0032398334344457824,-0.008225656054349275,-45.39337038060593,-3.4390669210723313,Industrials
LLY,92.96874999999999,14.080146042960786,6.773076781395586,16.835409383623098,61.505233015571136,14.944581065929272,83.87096774193547,100.0,0.4870072476577691,0.8864581039784443,92.51271163092252,74.38939295700044,Healthcare
LMFA,0.0,,0.0013120373984031168,97.89987366146345,,,14.516129032258066,0.014744866987694815,-0.008194872804774626,-0.0018161343985923202,-35.98288332244617,10.25601312680784,Financial Services
LMND,53.124999999999986,,0.10522827461460367,83.74256981570191,,,6.451612903225806,2.526620185606341,-0.011752336968087643,-0.04547107384459189,-43.43239660791428,17.616777779480632,Financial Services
LMT,0.0,59.75417972577608,1.6911058312361658,2.042197509828116,10.348878685496434,-0.8986568822011218,75.80645161290323,100.0,2.434152377585292,0.12080750518410151,76.02080296819729,47.84032108029977,Industrials
LNC,21.249999999999996,81.17942425352508,0.20824867930101149,7.94639746762212,,,70.96774193548387,10.138737067029036,-0.043833040583678234,-0.02016234123513706,-23.91724762696413,22.079629910578465,Financial Services
LNG,0.0,18.680288139194275,0.8448854844764363,88.10707086329168,11.88336679872065,-48.820224019225755,48.38709677419355,84.52161176835013,4.458193388721936,0.025264033832320284,88.275819337919,43.09513974181878,Energy
LNT,0.0,69.43175246915597,0.30602532493787066,23.71468436636715,37.418033973227,16.841668971326115,82.25806451612902,26.358768536547817,0.24129397207000178,0.13591567468552207,38.86935806109425,38.43874750325942,Utilities
LNTH,0.0,,0.29578943357484566,84.89082389756307,43.56278834807929,91.5062040339611,14.516129032258066,7.505195641147236,0.13257910553296798,0.2624222804583526,92.97330792052657,56.38964573333983,Healthcare
LNW,53.124999999999986,,0.13974050447398828,47.4292530912465,57.475683190021996,58.35644234541869,64.51612903225806,16.108499357871036,0.10076012020505568,0.5636779632138771,92.34772720328517,63.46840981861659,Consumer Cyclical
LODE,0.0,,0.0007472992487967011,91.60827301575894,63.777846565829975,90.63435560586696,22.58064516129032,0.11524637892217002,-0.0007940768221680839,-0.0186226188890369,89.53689704371628,58.616927102285686,Real Estate
LOGI,0.0,25.288002026495025,0.1579476768673051,46.51423317267387,35.95175088083542,56.40614147505827,43.548387096774185,28.984616387919232,0.27134523599080784,0.21880393209370383,91.1514953309903,49.69839043169768,Technology
LOW,0.0,45.77735927704345,1.9396526661572104,23.260071260547253,28.929072515951347,27.61126994764771,70.96774193548387,100.0,1.151670496729715,0.12454805117644224,86.09046559067502,57.787924510800806,Consumer Cyclical
LPG,0.0,87.14247568351352,0.1664437193788945,16.373529923882668,44.56788682746773,43.568266597459406,16.129032258064516,3.700555232893303,0.5612515467562311,0.05155070892845654,95.75100297561242,44.426997939047865,Energy
LPL,21.249999999999996,,0.020157473115173928,10.630796362534701,8.633207314803567,24.29946674142357,32.25806451612903,8.436256581920421,-0.01553214264160772,-0.010501446094074976,-22.2556603718251,12.097990953676243,Technology
LPLA,92.96874999999999,9.02987566212508,0.4326099863096463,46.947690140107774,21.48272177103622,55.62494998016171,22.58064516129032,39.278524602252396,1.302810677037299,0.12658131208665113,90.40087368360814,61.65442046846847,Financial Services
LPRO,0.0,,0.012947427036386669,71.26735376485442,67.77190564202644,70.68901751643628,9.67741935483871,1.9349025416159669,0.01679335336750928,0.3054692380712843,90.55148638679759,51.693310313539385,Financial Services
LPSN,0.0,,0.020039214461956292,41.73606140008784,56.543527590591935,28.079137793943005,38.70967741935484,0.5273340129404718,-0.004510356349914716,-0.021388488115317728,-12.557979399494984,20.879367683371097,Technology
LPX,0.0,28.92640755121073,0.13067453606396723,42.93565549393766,35.67398367877808,77.78625531009826,70.96774193548387,10.119887095381278,0.16086264804666786,0.276969831463434,90.84564017176412,52.793259832193684,Industrials
LQDA,79.68749999999999,,0.05449310655976096,98.84346712875112,61.13059909562018,98.99362510364652,9.67741935483871,1.961823323408484,-0.002795150414031655,-0.13691766472504452,77.25407862249885,71.894844799512,Healthcare
LQR,0.0,,0.011901901211911994,88.18483971223438,-28.585940231613797,-33.5637419087058,1.6129032258064515,0.015302669678762646,-0.11196483192569982,-0.0006008576392530092,,2.177228762824851,Consumer Defensive
LRCX,53.124999999999986,16.380319562484708,2.920952530214877,47.09143969357941,40.696072162330495,45.518702286573735,64.51612903225806,100.0,2.2953862471274524,0.25172824248063674,94.77872094187731,72.84692010163506,Technology
LRN,53.124999999999986,,0.15732421078142014,48.21470642753056,30.696159263009235,52.67686267623425,27.419354838709676,5.660332392868173,0.3508926993105886,0.1180815418863303,87.74975810520004,51.79036770480279,Consumer Defensive
LSCC,53.124999999999986,,0.484021458404806,56.720687260539805,54.303754619026776,67.1153166992951,56.4516129032258,20.388350374795817,0.13434682694007424,0.3490787242501196,96.31991205210447,66.7148900247027,Technology
LSDI,0.0,,0.000323055912545483,,,,1.6129032258064515,0.007921169423601547,-0.001715205935883061,-0.003870461643207081,,0.3008780120488861,Healthcare
LSPD,0.0,,0.061416230679516945,87.80784919097279,47.60707002624444,83.36476157359061,6.451612903225806,5.892369523462475,-0.02064599737637018,-0.02749741267125043,-38.39919867627014,29.17671726582264,Technology
LSXMA,21.249999999999996,,0.1817069275287515,31.36712723415339,43.0986031792575,35.34410405540937,12.903225806451612,21.826865340161465,0.2298037829238112,0.09228516204005643,-10.134061079417735,24.681470641671627,Communication Services
LSXMK,21.249999999999996,,0.22782545090759146,31.36712723415339,43.0986031792575,35.34410405540937,12.903225806451612,21.826863142938986,0.2298037829238112,0.09231480712905099,-10.934430916948187,24.53245848682159,Communication Services
LTH,0.0,,0.028234191227298987,69.63383021716818,31.849729045199553,81.91794616470722,4.838709677419355,5.807439184368572,0.029167403217252957,0.3218558328778769,-11.377357841466656,29.302991608852345,Consumer Cyclical
LU,0.0,91.68431963839951,0.03259181944365613,13.31784008626975,,,6.451612903225806,5.760673501124504,0.02032879618172176,0.08243912574312504,-45.836695531243194,5.728342081528537,Financial Services
LULU,0.0,,2.0477304319874308,57.09742777633608,49.15718661226799,56.7971970599544,27.419354838709676,100.0,0.6964822343998585,0.4644587887215274,92.39371046083426,66.12715880579614,Consumer Cyclical
LUMN,0.0,,0.0639056526706674,-12.05738946535991,49.16904195380225,-13.779037643752565,70.96774193548387,2.9225096895194898,-0.03649577074684513,-0.0011738391426487586,-40.892296261071145,2.9408420345856174,Communication Services
LUNR,21.249999999999996,,0.016082649713347764,71.6718596845764,-5.004636253545772,-48.99922591663383,4.838709677419355,0.11911705238892359,0.24748099699487355,0.0072672818163800135,-42.91315043504237,-4.056974462886711,Industrials
LUV,21.249999999999996,51.07151131278914,0.9598398457143429,82.20070844603862,6.461473608196758,-44.16592654634839,70.96774193548387,39.79276694569387,0.07159271698780272,0.29603366276712967,-27.732457506616804,22.023058013199233,Industrials
LUXH,0.0,,0.009023044773436524,92.1323306761368,0.5676743852060562,93.51166435889625,3.225806451612903,0.3398735483638863,-0.003303359580219229,-0.0413076000860735,99.11048071543345,50.32274467408505,Consumer Cyclical
LVS,0.0,13.898489671766706,0.8489628050778144,45.184772600444276,31.315114651133502,76.71755937302966,32.25806451612903,80.24419087948716,0.07689588120912144,0.43978319149350875,17.35549364654173,46.290852627107384,Consumer Cyclical
LW,70.83333333333334,26.051873938805727,0.6933463609474061,28.45962342064879,19.8375617305372,47.415790677065644,12.903225806451612,32.7904891633311,0.6814566024394556,0.10581874114386608,66.07038567262505,48.91409300776303,Consumer Defensive
LWLG,0.0,,0.012008381950471433,,,,29.03225806451613,1.096028198510541,-0.0005717353119610204,-0.24255139647440171,99.28180188252843,31.59372232795835,Basic Materials
LX,21.249999999999996,89.22052945143093,0.004266912173749927,-11.698224957889407,33.32515830836205,11.01868965140567,11.29032258064516,0.7306382025026602,0.0963408166872901,0.014637602657679506,-31.899931049355697,13.14486512149941,Financial Services
LXP,0.0,78.2650972021078,0.06853278110957059,-2.189526737889833,29.40322817706898,-20.811473301105675,50.0,5.849788450429753,0.01502563196040304,0.4212043997497256,56.426180004555526,24.27611596540473,Real Estate
LXRX,21.249999999999996,,0.01517130445120466,-39.286608248373994,70.23603943727002,-39.28291824230135,38.70967741935484,0.9058462335724451,-0.002445756612277698,-0.02244658232403004,-39.33591639606067,-2.634504957810616,Healthcare
